"city","time","temp"
"New Orleans",30,65.05
"New Orleans",33,61.89
"New Orleans",36,56.12
"New Orleans",39,54.91
"New Orleans",42,53.27
"New Orleans",45,51.93
"New Orleans",48,61.35
"New Orleans",51,65.33
"New Orleans",54,65.31
"New Orleans",57,62.58
"New Orleans",60,58.17
"New Orleans",63,58.18
"New Orleans",66,57.71
"New Orleans",69,57.41
"New Orleans",72,65.22
"New Orleans",75,68.86
"New Orleans",78,69.85
"New Orleans",81,67.1
"New Orleans",84,64.27
"New Orleans",87,64.32
"New Orleans",90,64.59
"New Orleans",93,65
"New Orleans",96,68.58
"New Orleans",99,71.63
"New Orleans",102,70.29
"Arlington",0,56.25
"Arlington",3,67.17
"Arlington",6,70.61
"Arlington",9,67.17
"Arlington",12,57
"Arlington",15,51.51
"Arlington",18,49.53
"Arlington",21,46.49
"Arlington",24,57.07
"Arlington",27,72.25
"Arlington",30,77.25
"Arlington",33,72.48
"Arlington",36,61.77
"Arlington",39,58.86
"Arlington",42,58.93
"Arlington",45,54.81
"Arlington",48,58.82
"Arlington",51,68.18
"Arlington",54,75.51
"Arlington",57,74.85
"Arlington",60,71.83
"Arlington",63,68.89
"Arlington",66,65.25
"Arlington",69,63.12
"Arlington",72,63.93
"Arlington",75,65.47
"Arlington",78,74.57
"Arlington",81,72.16
"Arlington",84,67.31
"Arlington",87,65.91
"Arlington",90,67.18
"Arlington",93,61.56
"Arlington",96,60.4
"Arlington",99,65.44
"Arlington",102,67.7
"Arlington",105,66.63
"Arlington",108,59.43
"Arlington",111,54.21
"Arlington",114,53.27
"Arlington",117,56.28
"Bakersfield",0,38.55
"Bakersfield",3,58.89
"Bakersfield",6,66.02
"Bakersfield",9,64.38
"Bakersfield",12,56.1
"Bakersfield",15,50.16
"Bakersfield",18,50.88
"Bakersfield",21,50.99
"Bakersfield",24,50.65
"Bakersfield",27,58.87
"Bakersfield",30,66
"Bakersfield",33,64.02
"Bakersfield",36,55.74
"Bakersfield",39,55.04
"Bakersfield",42,52.54
"Bakersfield",45,50.04
"Bakersfield",48,47.03
"Bakersfield",51,49.23
"Bakersfield",54,53.64
"Bakersfield",57,47.76
"Bakersfield",60,46.99
"Bakersfield",63,45.76
"Bakersfield",66,44.55
"Bakersfield",69,42.87
"Bakersfield",72,42.96
"Bakersfield",75,43.06
"Bakersfield",78,44.11
"Bakersfield",81,41.33
"Bakersfield",84,40.22
"Bakersfield",87,40.89
"Bakersfield",90,41.39
"Bakersfield",93,40.73
"Bakersfield",96,40.33
"Bakersfield",99,43.03
"Bakersfield",102,47.04
"Bakersfield",105,48.94
"Bakersfield",108,40.12
"Bakersfield",111,34.59
"Bakersfield",114,32.08
"Bakersfield",117,31.08
"Tampa",0,73.35
"Tampa",3,81.81
"Tampa",6,81.36
"Tampa",9,70.3
"Tampa",12,59.71
"Tampa",15,54.51
"Tampa",18,51.7
"Tampa",21,50.02
"Tampa",24,68.68
"Tampa",27,77.94
"Tampa",30,80.04
"Tampa",33,70.3
"Tampa",36,61.65
"Tampa",39,55.45
"Tampa",42,50.25
"Tampa",45,49
"Tampa",48,72.01
"Tampa",51,80.45
"Tampa",54,82.41
"Tampa",57,75.63
"Tampa",60,68.7
"Tampa",63,62.28
"Tampa",66,58.47
"Tampa",69,56.33
"Tampa",72,73.5
"Tampa",75,81.55
"Tampa",78,82.41
"Tampa",81,74.62
"Tampa",84,67.28
"Tampa",87,62.65
"Tampa",90,58.42
"Tampa",93,55.73
"Tampa",96,74.25
"Tampa",99,82.25
"Tampa",102,84.42
"Aurora",0,33.96
"Aurora",3,51.96
"Aurora",6,52.52
"Aurora",9,49.75
"Aurora",12,37.11
"Aurora",15,30.72
"Aurora",18,31.26
"Aurora",21,30.69
"Aurora",24,35.98
"Aurora",27,55.78
"Aurora",30,58.93
"Aurora",33,55.2
"Aurora",36,46.56
"Aurora",39,40.05
"Aurora",42,32.74
"Aurora",45,29.52
"Aurora",48,37.89
"Aurora",51,56.75
"Aurora",54,59.25
"Aurora",57,54.15
"Aurora",60,43.39
"Aurora",63,33.92
"Aurora",66,31.19
"Aurora",69,34.41
"Aurora",72,39.14
"Aurora",75,45.8
"Aurora",78,37.99
"Aurora",81,36.52
"Aurora",84,32.07
"Aurora",87,30.81
"Aurora",90,30.64
"Aurora",93,28.22
"Aurora",96,30.7
"Aurora",99,35.52
"Aurora",102,37.68
"Aurora",105,35.94
"Aurora",108,26.71
"Aurora",111,20.46
"Aurora",114,19.79
"Aurora",117,17.4
"Honolulu",0,55.98
"Honolulu",3,61.36
"Honolulu",6,75.78
"Honolulu",9,79.29
"Honolulu",12,77.13
"Honolulu",15,68.85
"Honolulu",18,62.62
"Honolulu",21,59.56
"Honolulu",24,61.72
"Honolulu",27,66.72
"Honolulu",30,77.92
"Honolulu",33,81.54
"Honolulu",36,80.58
"Honolulu",39,72.14
"Honolulu",42,66.79
"Honolulu",45,64.85
"Honolulu",48,63.66
"Honolulu",51,68.49
"Honolulu",54,80.29
"Honolulu",57,84.61
"Honolulu",60,83.62
"Honolulu",63,73.03
"Honolulu",66,66.06
"Honolulu",69,62.53
"Honolulu",72,60.78
"Honolulu",75,66.73
"Honolulu",78,81.41
"Honolulu",81,83.32
"Honolulu",84,83.55
"Honolulu",87,73.74
"Honolulu",90,68.21
"Honolulu",93,66.06
"Honolulu",96,69.13
"Honolulu",99,72.06
"Honolulu",102,80.43
"Honolulu",105,81.57
"Honolulu",108,79.95
"Honolulu",111,69.96
"Honolulu",114,67.36
"Honolulu",117,66.27
"Anaheim",0,54.88
"Anaheim",3,56.46
"Anaheim",6,59.76
"Anaheim",9,60.94
"Anaheim",12,59.71
"Anaheim",15,58.29
"Anaheim",18,57.87
"Anaheim",21,57.31
"Anaheim",24,57.34
"Anaheim",27,60.34
"Anaheim",30,62.71
"Anaheim",33,62.79
"Anaheim",36,61.07
"Anaheim",39,59.77
"Anaheim",42,60.2
"Anaheim",45,59.67
"Anaheim",48,59.64
"Anaheim",51,61.28
"Anaheim",54,59.32
"Anaheim",57,60.19
"Anaheim",60,59.57
"Anaheim",63,59.44
"Anaheim",66,60.05
"Anaheim",69,57.36
"Anaheim",72,56.13
"Anaheim",75,57.52
"Anaheim",78,57.93
"Anaheim",81,60.31
"Anaheim",84,58.87
"Anaheim",87,57.25
"Anaheim",90,57.75
"Anaheim",93,57.8
"Anaheim",96,57.15
"Anaheim",99,58.85
"Anaheim",102,63.18
"Santa Ana",0,43.23
"Santa Ana",3,62.01
"Santa Ana",6,66.78
"Santa Ana",9,64.47
"Santa Ana",12,56.34
"Santa Ana",15,49.89
"Santa Ana",18,47.73
"Santa Ana",21,48.96
"Santa Ana",24,49.87
"Santa Ana",27,57.52
"Santa Ana",30,63.7
"Santa Ana",33,63.48
"Santa Ana",36,59.16
"Santa Ana",39,57.42
"Santa Ana",42,57.04
"Santa Ana",45,55.47
"Santa Ana",48,55.22
"Santa Ana",51,56.43
"Santa Ana",54,57.51
"Santa Ana",57,54.24
"Santa Ana",60,53.11
"Santa Ana",63,52.33
"Santa Ana",66,51.12
"Santa Ana",69,50.56
"Santa Ana",72,49.31
"Santa Ana",75,54.85
"Santa Ana",78,55.94
"Santa Ana",81,51.5
"Santa Ana",84,48.14
"Santa Ana",87,46.38
"Santa Ana",90,44.23
"Santa Ana",93,41.49
"Santa Ana",96,41.59
"Santa Ana",99,55.14
"Santa Ana",102,61.08
"Santa Ana",105,61
"Santa Ana",108,51.46
"Santa Ana",111,45.89
"Santa Ana",114,43.42
"Santa Ana",117,41.16
"Corpus Christi",0,67.46
"Corpus Christi",3,68.74
"Corpus Christi",6,69.04
"Corpus Christi",9,68.2
"Corpus Christi",12,66.09
"Corpus Christi",15,65.88
"Corpus Christi",18,65.23
"Corpus Christi",21,65.14
"Corpus Christi",24,68.29
"Corpus Christi",27,70.3
"Corpus Christi",30,70.29
"Corpus Christi",33,68.94
"Corpus Christi",36,68.41
"Corpus Christi",39,68.27
"Corpus Christi",42,67.3
"Corpus Christi",45,66.67
"Corpus Christi",48,68.54
"Corpus Christi",51,69.6
"Corpus Christi",54,70.34
"Corpus Christi",57,68.86
"Corpus Christi",60,68.14
"Corpus Christi",63,67.9
"Corpus Christi",66,67.95
"Corpus Christi",69,67.98
"Corpus Christi",72,68.84
"Corpus Christi",75,70.06
"Corpus Christi",78,69.22
"Corpus Christi",81,69.41
"Corpus Christi",84,69.15
"Corpus Christi",87,69.19
"Corpus Christi",90,69.2
"Corpus Christi",93,69.21
"Corpus Christi",96,70.57
"Corpus Christi",99,72.06
"Corpus Christi",102,72.29
"Corpus Christi",105,72.12
"Corpus Christi",108,68.2
"Corpus Christi",111,68.07
"Corpus Christi",114,66.82
"Corpus Christi",117,64.47
"Riverside",0,34.66
"Riverside",3,59.32
"Riverside",6,64.78
"Riverside",9,63.18
"Riverside",12,53.96
"Riverside",15,44.87
"Riverside",18,40.46
"Riverside",21,39.25
"Riverside",24,41.13
"Riverside",27,56.77
"Riverside",30,60.48
"Riverside",33,61.29
"Riverside",36,54.32
"Riverside",39,51.8
"Riverside",42,49.95
"Riverside",45,47.52
"Riverside",48,47.61
"Riverside",51,51.89
"Riverside",54,52.11
"Riverside",57,48.12
"Riverside",60,45.46
"Riverside",63,43.6
"Riverside",66,43.39
"Riverside",69,42.91
"Riverside",72,42.02
"Riverside",75,47.42
"Riverside",78,51.67
"Riverside",81,44.03
"Riverside",84,40.49
"Riverside",87,38.46
"Riverside",90,35.95
"Riverside",93,35.82
"Riverside",96,36.46
"Riverside",99,50.73
"Riverside",102,56.54
"Riverside",105,57.45
"Riverside",108,44.98
"Riverside",111,37.92
"Riverside",114,34.73
"Riverside",117,33.15
"St. Louis",0,17.1
"St. Louis",3,21.97
"St. Louis",6,25.11
"St. Louis",9,21.11
"St. Louis",12,6.84
"St. Louis",15,7.12
"St. Louis",18,8.33
"St. Louis",21,19.2
"St. Louis",24,23.34
"St. Louis",27,32.14
"St. Louis",30,36.14
"St. Louis",33,30.13
"St. Louis",36,20.26
"St. Louis",39,36.09
"St. Louis",42,35.87
"St. Louis",45,35.73
"St. Louis",48,30.7
"St. Louis",51,32.31
"St. Louis",54,32.56
"St. Louis",57,32.19
"St. Louis",60,30.43
"St. Louis",63,31.94
"St. Louis",66,31.59
"St. Louis",69,31.17
"St. Louis",72,30.32
"St. Louis",75,28.03
"St. Louis",78,24.67
"St. Louis",81,21.08
"St. Louis",84,18.71
"St. Louis",87,16.95
"St. Louis",90,14.89
"St. Louis",93,14.04
"St. Louis",96,12.07
"St. Louis",99,17.34
"St. Louis",102,18.83
"St. Louis",105,16.5
"St. Louis",108,6.19
"St. Louis",111,6.02
"St. Louis",114,3.28
"St. Louis",117,2.55
"Lexington",0,36
"Lexington",3,43.77
"Lexington",6,47.25
"Lexington",9,38.41
"Lexington",12,27.99
"Lexington",15,24.37
"Lexington",18,27.39
"Lexington",21,33.84
"Lexington",24,39.58
"Lexington",27,47.68
"Lexington",30,53.71
"Lexington",33,45.18
"Lexington",36,38.46
"Lexington",39,32.63
"Lexington",42,26.04
"Lexington",45,21.45
"Lexington",48,38.34
"Lexington",51,47.48
"Lexington",54,52.14
"Lexington",57,44.88
"Lexington",60,40.06
"Lexington",63,40.99
"Lexington",66,39.24
"Lexington",69,42.06
"Lexington",72,48.99
"Lexington",75,62.27
"Lexington",78,63.73
"Lexington",81,58.25
"Lexington",84,53.49
"Lexington",87,50.74
"Lexington",90,51.2
"Lexington",93,52.47
"Lexington",96,60.67
"Lexington",99,67.11
"Lexington",102,69.99
"Lexington",105,65.41
"Lexington",108,62.13
"Lexington",111,61.32
"Lexington",114,62.54
"Lexington",117,55.65
"Pittsburgh",0,35.44
"Pittsburgh",3,41.13
"Pittsburgh",6,41.14
"Pittsburgh",9,32.04
"Pittsburgh",12,20.7
"Pittsburgh",15,16.26
"Pittsburgh",18,15.39
"Pittsburgh",21,22.66
"Pittsburgh",24,34.48
"Pittsburgh",27,39.01
"Pittsburgh",30,39.09
"Pittsburgh",33,39.84
"Pittsburgh",36,40.69
"Pittsburgh",39,36.1
"Pittsburgh",42,32.88
"Pittsburgh",45,30.42
"Pittsburgh",48,32.64
"Pittsburgh",51,38.38
"Pittsburgh",54,39.88
"Pittsburgh",57,29.1
"Pittsburgh",60,20.33
"Pittsburgh",63,20.34
"Pittsburgh",66,19.5
"Pittsburgh",69,18.75
"Pittsburgh",72,42.94
"Pittsburgh",75,53.83
"Pittsburgh",78,53.65
"Pittsburgh",81,45.23
"Pittsburgh",84,41
"Pittsburgh",87,40.74
"Pittsburgh",90,40.92
"Pittsburgh",93,41.51
"Pittsburgh",96,54.27
"Pittsburgh",99,63.08
"Pittsburgh",102,65.07
"Stockton",0,56.07
"Stockton",3,64.94
"Stockton",6,70.92
"Stockton",9,59.04
"Stockton",12,57.4
"Stockton",15,56.64
"Stockton",18,56.71
"Stockton",21,57.06
"Stockton",24,55.53
"Stockton",27,62.33
"Stockton",30,57.99
"Stockton",33,57.76
"Stockton",36,57.54
"Stockton",39,55.42
"Stockton",42,51.87
"Stockton",45,49.42
"Stockton",48,48.99
"Stockton",51,53.38
"Stockton",54,57.52
"Stockton",57,57.66
"Stockton",60,51.58
"Stockton",63,48.77
"Stockton",66,47.66
"Stockton",69,45.88
"Stockton",72,46.7
"Stockton",75,47.2
"Stockton",78,51.26
"Stockton",81,55.6
"Stockton",84,48.9
"Stockton",87,43.81
"Stockton",90,40.09
"Stockton",93,36.36
"Stockton",96,35.29
"Stockton",99,50.82
"Stockton",102,58.38
"Stockton",105,59.2
"Stockton",108,52.05
"Stockton",111,47.82
"Stockton",114,46.12
"Stockton",117,46.38
"Anchorage",0,11.75
"Anchorage",3,11.93
"Anchorage",6,18.41
"Anchorage",9,22.15
"Anchorage",12,21.31
"Anchorage",15,19.94
"Anchorage",18,19.26
"Anchorage",21,16.93
"Anchorage",24,17.98
"Anchorage",27,21.79
"Anchorage",30,29.48
"Anchorage",33,33.13
"Anchorage",36,30.56
"Anchorage",39,24.93
"Anchorage",42,22.08
"Anchorage",45,18.88
"Anchorage",48,16.5
"Anchorage",51,19.24
"Anchorage",54,29.03
"Anchorage",57,32.01
"Anchorage",60,29.8
"Anchorage",63,24.25
"Anchorage",66,23.67
"Anchorage",69,24.96
"Anchorage",72,24.96
"Anchorage",75,26
"Anchorage",78,32.09
"Anchorage",81,35.35
"Anchorage",84,31.62
"Anchorage",87,26.26
"Anchorage",90,26.54
"Anchorage",93,26.82
"Anchorage",96,26.83
"Anchorage",99,28.36
"Anchorage",102,30.89
"Anchorage",105,33.64
"Anchorage",108,29.59
"Anchorage",111,22.94
"Anchorage",114,20.24
"Anchorage",117,18.75
"Cincinnati",0,34.23
"Cincinnati",3,41.16
"Cincinnati",6,43.65
"Cincinnati",9,34.32
"Cincinnati",12,25.11
"Cincinnati",15,21.67
"Cincinnati",18,26.71
"Cincinnati",21,32.9
"Cincinnati",24,38.14
"Cincinnati",27,45.1
"Cincinnati",30,48.54
"Cincinnati",33,41.13
"Cincinnati",36,37.29
"Cincinnati",39,33.93
"Cincinnati",42,27.61
"Cincinnati",45,22.8
"Cincinnati",48,34.74
"Cincinnati",51,45.32
"Cincinnati",54,50.7
"Cincinnati",57,43.89
"Cincinnati",60,39.7
"Cincinnati",63,40.18
"Cincinnati",66,40.5
"Cincinnati",69,41.11
"Cincinnati",72,47.51
"Cincinnati",75,61.1
"Cincinnati",78,63.41
"Cincinnati",81,57.98
"Cincinnati",84,54.75
"Cincinnati",87,52.77
"Cincinnati",90,54.17
"Cincinnati",93,55.22
"Cincinnati",96,61.93
"Cincinnati",99,68.28
"Cincinnati",102,68.87
"Cincinnati",105,66.67
"Cincinnati",108,63.88
"Cincinnati",111,63.84
"Cincinnati",114,64.79
"Cincinnati",117,60.33
"Saint Paul",0,39.27
"Saint Paul",3,42.98
"Saint Paul",6,39.99
"Saint Paul",9,37.17
"Saint Paul",12,36.63
"Saint Paul",15,36.73
"Saint Paul",18,31.36
"Saint Paul",21,28.1
"Saint Paul",24,28.09
"Saint Paul",27,33.75
"Saint Paul",30,38.23
"Saint Paul",33,32.32
"Saint Paul",36,21.02
"Saint Paul",39,22.11
"Saint Paul",42,22.31
"Saint Paul",45,24.52
"Saint Paul",48,34.62
"Saint Paul",51,47.15
"Saint Paul",54,50.64
"Saint Paul",57,44.76
"Saint Paul",60,42.2
"Saint Paul",63,43.78
"Saint Paul",66,45.15
"Saint Paul",69,46.47
"Saint Paul",72,50.46
"Saint Paul",75,56.39
"Saint Paul",78,58.2
"Saint Paul",81,55.76
"Saint Paul",84,55
"Saint Paul",87,58.92
"Saint Paul",90,57.39
"Saint Paul",93,54.83
"Saint Paul",96,48.69
"Saint Paul",99,43.37
"Saint Paul",102,43.92
"Greensboro",0,38.7
"Greensboro",3,49.17
"Greensboro",6,52.47
"Greensboro",9,47.5
"Greensboro",12,39.45
"Greensboro",15,33.69
"Greensboro",18,28.11
"Greensboro",21,26.73
"Greensboro",24,44.38
"Greensboro",27,52.45
"Greensboro",30,53.85
"Greensboro",33,50.25
"Greensboro",36,42.66
"Greensboro",39,41.13
"Greensboro",42,39.04
"Greensboro",45,36.48
"Greensboro",48,47.03
"Greensboro",51,54.36
"Greensboro",54,56.79
"Greensboro",57,46.14
"Greensboro",60,37.54
"Greensboro",63,33.11
"Greensboro",66,32.81
"Greensboro",69,31.35
"Greensboro",72,51.69
"Greensboro",75,61.24
"Greensboro",78,64.04
"Greensboro",81,53.44
"Greensboro",84,45.21
"Greensboro",87,45.88
"Greensboro",90,48.41
"Greensboro",93,48.69
"Greensboro",96,60.22
"Greensboro",99,70.26
"Greensboro",102,72.78
"Greensboro",105,64.24
"Greensboro",108,59.74
"Greensboro",111,58.08
"Greensboro",114,57.28
"Greensboro",117,57.18
"Toledo",0,28.33
"Toledo",3,31.24
"Toledo",6,32.18
"Toledo",9,24.12
"Toledo",12,16.7
"Toledo",15,17.71
"Toledo",18,21.99
"Toledo",21,25.34
"Toledo",24,31.21
"Toledo",27,35.96
"Toledo",30,37.06
"Toledo",33,33.49
"Toledo",36,31.48
"Toledo",39,24.1
"Toledo",42,17.64
"Toledo",45,15.8
"Toledo",48,28.31
"Toledo",51,35.74
"Toledo",54,38.97
"Toledo",57,34.03
"Toledo",60,34.12
"Toledo",63,36.13
"Toledo",66,36.9
"Toledo",69,38.01
"Toledo",72,42.69
"Toledo",75,50.71
"Toledo",78,53.96
"Toledo",81,49.48
"Toledo",84,46.07
"Toledo",87,44.26
"Toledo",90,41.89
"Toledo",93,41.67
"Toledo",96,50.86
"Toledo",99,60.58
"Toledo",102,63.06
"Toledo",105,61.32
"Toledo",108,59.25
"Toledo",111,57.81
"Toledo",114,55.52
"Toledo",117,54.21
"Newark",0,33.84
"Newark",3,36.75
"Newark",6,37.6
"Newark",9,30.85
"Newark",12,24.75
"Newark",15,21.21
"Newark",18,18.36
"Newark",21,17.84
"Newark",24,36.55
"Newark",27,40.72
"Newark",30,40.3
"Newark",33,34.08
"Newark",36,32.59
"Newark",39,31.65
"Newark",42,32.07
"Newark",45,32.98
"Newark",48,36.15
"Newark",51,38.69
"Newark",54,38.26
"Newark",57,31.53
"Newark",60,21.5
"Newark",63,17.68
"Newark",66,15
"Newark",69,15.56
"Newark",72,36.6
"Newark",75,44.06
"Newark",78,47.22
"Newark",81,38.66
"Newark",84,29.57
"Newark",87,26.02
"Newark",90,28.95
"Newark",93,31.83
"Newark",96,48.78
"Newark",99,56.42
"Newark",102,58.41
"Plano",0,71.92
"Plano",3,82.35
"Plano",6,84.56
"Plano",9,80.2
"Plano",12,69.1
"Plano",15,61.97
"Plano",18,60.03
"Plano",21,56.3
"Plano",24,66.13
"Plano",27,80.02
"Plano",30,83.89
"Plano",33,78.71
"Plano",36,67.1
"Plano",39,61.92
"Plano",42,60.51
"Plano",45,60.42
"Plano",48,63.3
"Plano",51,69.46
"Plano",54,74.48
"Plano",57,73.05
"Plano",60,71.47
"Plano",63,68.89
"Plano",66,65.97
"Plano",69,63.61
"Plano",72,65.51
"Plano",75,66.19
"Plano",78,72.14
"Plano",81,71.26
"Plano",84,63.62
"Plano",87,62.58
"Plano",90,62.81
"Plano",93,61.07
"Plano",96,61.03
"Plano",99,62.38
"Plano",102,69.63
"Plano",105,66.72
"Plano",108,59.52
"Plano",111,54.17
"Plano",114,51.52
"Plano",117,53.94
"Henderson",0,44.76
"Henderson",3,67.17
"Henderson",6,76.1
"Henderson",9,74.77
"Henderson",12,63.54
"Henderson",15,55.87
"Henderson",18,52.32
"Henderson",21,45.77
"Henderson",24,49.12
"Henderson",27,68.83
"Henderson",30,74.86
"Henderson",33,74.82
"Henderson",36,70.23
"Henderson",39,67.73
"Henderson",42,64.24
"Henderson",45,62.49
"Henderson",48,60.35
"Henderson",51,65.21
"Henderson",54,67.32
"Henderson",57,62.38
"Henderson",60,58.33
"Henderson",63,55.97
"Henderson",66,50.94
"Henderson",69,44.76
"Henderson",72,44.76
"Henderson",75,54.62
"Henderson",78,53.42
"Henderson",81,49.7
"Henderson",84,46.07
"Henderson",87,44.98
"Henderson",90,44.9
"Henderson",93,44.78
"Henderson",96,46
"Henderson",99,52.98
"Henderson",102,57.48
"Henderson",105,59.47
"Henderson",108,50.74
"Henderson",111,42.15
"Henderson",114,39.28
"Henderson",117,36.57
"Lincoln",0,42.22
"Lincoln",3,52.48
"Lincoln",6,60.69
"Lincoln",9,58.06
"Lincoln",12,47.55
"Lincoln",15,41.05
"Lincoln",18,37.9
"Lincoln",21,33.87
"Lincoln",24,44.38
"Lincoln",27,54.5
"Lincoln",30,60.31
"Lincoln",33,58.08
"Lincoln",36,51.87
"Lincoln",39,49.23
"Lincoln",42,47.86
"Lincoln",45,47.82
"Lincoln",48,54.05
"Lincoln",51,66.29
"Lincoln",54,73.11
"Lincoln",57,70.75
"Lincoln",60,66.7
"Lincoln",63,65.42
"Lincoln",66,64.71
"Lincoln",69,64.33
"Lincoln",72,65.64
"Lincoln",75,72.76
"Lincoln",78,77.14
"Lincoln",81,75.94
"Lincoln",84,70.91
"Lincoln",87,67.17
"Lincoln",90,66.19
"Lincoln",93,59.85
"Lincoln",96,59.32
"Lincoln",99,63.42
"Lincoln",102,62.88
"Lincoln",105,58.98
"Lincoln",108,52.77
"Lincoln",111,49.53
"Lincoln",114,47.47
"Lincoln",117,46.11
"Orlando",0,75.29
"Orlando",3,79.97
"Orlando",6,80.69
"Orlando",9,73.18
"Orlando",12,64.6
"Orlando",15,60.35
"Orlando",18,58.5
"Orlando",21,56.57
"Orlando",24,72.34
"Orlando",27,77.59
"Orlando",30,78.71
"Orlando",33,70.34
"Orlando",36,61.56
"Orlando",39,54.95
"Orlando",42,52.54
"Orlando",45,51.91
"Orlando",48,66.67
"Orlando",51,73.72
"Orlando",54,74.07
"Orlando",57,64.41
"Orlando",60,55.99
"Orlando",63,51.11
"Orlando",66,48.29
"Orlando",69,48.72
"Orlando",72,71.58
"Orlando",75,77.75
"Orlando",78,77.95
"Orlando",81,70.54
"Orlando",84,64.34
"Orlando",87,60.28
"Orlando",90,57.28
"Orlando",93,56.16
"Orlando",96,75.52
"Orlando",99,80.83
"Orlando",102,80.79
"Orlando",105,74.1
"Orlando",108,68.92
"Orlando",111,65.87
"Orlando",114,64.07
"Orlando",117,63.57
"Jersey City",0,35.02
"Jersey City",3,39.56
"Jersey City",6,41.22
"Jersey City",9,35.47
"Jersey City",12,31.39
"Jersey City",15,27.45
"Jersey City",18,23.99
"Jersey City",21,21.61
"Jersey City",24,36.97
"Jersey City",27,40.01
"Jersey City",30,39.07
"Jersey City",33,35.2
"Jersey City",36,31.55
"Jersey City",39,29.16
"Jersey City",42,28.69
"Jersey City",45,30.27
"Jersey City",48,34.77
"Jersey City",51,41.02
"Jersey City",54,40.91
"Jersey City",57,33
"Jersey City",60,26.47
"Jersey City",63,22.36
"Jersey City",66,20.39
"Jersey City",69,22.93
"Jersey City",72,40.04
"Jersey City",75,49.72
"Jersey City",78,53.11
"Jersey City",81,46.87
"Jersey City",84,42.56
"Jersey City",87,38.59
"Jersey City",90,36.26
"Jersey City",93,34.25
"Jersey City",96,54.55
"Jersey City",99,62.56
"Jersey City",102,63.02
"Jersey City",105,54.34
"Jersey City",108,48.76
"Jersey City",111,46.7
"Jersey City",114,45.08
"Jersey City",117,47.01
"Chula Vista",0,53.26
"Chula Vista",3,62.8
"Chula Vista",6,65.46
"Chula Vista",9,63.28
"Chula Vista",12,55.71
"Chula Vista",15,52.84
"Chula Vista",18,50.94
"Chula Vista",21,50.6
"Chula Vista",24,51.9
"Chula Vista",27,60.97
"Chula Vista",30,65.77
"Chula Vista",33,65.13
"Chula Vista",36,59.31
"Chula Vista",39,55.27
