"city","time","temp"
"Chula Vista",42,54.71
"Chula Vista",45,55.3
"Chula Vista",48,56.08
"Chula Vista",51,57.64
"Chula Vista",54,60.13
"Chula Vista",57,57.63
"Chula Vista",60,56.64
"Chula Vista",63,56.2
"Chula Vista",66,56
"Chula Vista",69,55.47
"Chula Vista",72,53.38
"Chula Vista",75,53.92
"Chula Vista",78,52.48
"Chula Vista",81,52.84
"Chula Vista",84,53.15
"Chula Vista",87,51.99
"Chula Vista",90,52.26
"Chula Vista",93,53.07
"Chula Vista",96,53.28
"Chula Vista",99,57.68
"Chula Vista",102,59.67
"Buffalo",0,29.16
"Buffalo",3,34.23
"Buffalo",6,33.48
"Buffalo",9,27.91
"Buffalo",12,21.15
"Buffalo",15,17.34
"Buffalo",18,15.79
"Buffalo",21,17.84
"Buffalo",24,29.67
"Buffalo",27,34.29
"Buffalo",30,35.67
"Buffalo",33,33.31
"Buffalo",36,32.32
"Buffalo",39,29.62
"Buffalo",42,28.34
"Buffalo",45,26.01
"Buffalo",48,32.64
"Buffalo",51,35.54
"Buffalo",54,36.46
"Buffalo",57,30.45
"Buffalo",60,26.81
"Buffalo",63,26.28
"Buffalo",66,29.67
"Buffalo",69,30.5
"Buffalo",72,39.48
"Buffalo",75,45.86
"Buffalo",78,46.9
"Buffalo",81,41.18
"Buffalo",84,39.02
"Buffalo",87,42.09
"Buffalo",90,43.89
"Buffalo",93,45.38
"Buffalo",96,52.2
"Buffalo",99,57.95
"Buffalo",102,55.89
"Fort Wayne",0,25.57
"Fort Wayne",3,30.92
"Fort Wayne",6,31.95
"Fort Wayne",9,18.37
"Fort Wayne",12,13.91
"Fort Wayne",15,19.62
"Fort Wayne",18,24.87
"Fort Wayne",21,28.02
"Fort Wayne",24,34.16
"Fort Wayne",27,38.73
"Fort Wayne",30,38.97
"Fort Wayne",33,35.62
"Fort Wayne",36,30.34
"Fort Wayne",39,15.53
"Fort Wayne",42,9.81
"Fort Wayne",45,7.38
"Fort Wayne",48,28.51
"Fort Wayne",51,34.66
"Fort Wayne",54,37.13
"Fort Wayne",57,35.88
"Fort Wayne",60,37
"Fort Wayne",63,37.3
"Fort Wayne",66,37.76
"Fort Wayne",69,38.23
"Fort Wayne",72,41.3
"Fort Wayne",75,48.73
"Fort Wayne",78,55.18
"Fort Wayne",81,49.57
"Fort Wayne",84,46.11
"Fort Wayne",87,43.09
"Fort Wayne",90,42.47
"Fort Wayne",93,45.5
"Fort Wayne",96,52.12
"Fort Wayne",99,59.41
"Fort Wayne",102,58.7
"Fort Wayne",105,57.85
"Fort Wayne",108,57.58
"Fort Wayne",111,54.62
"Fort Wayne",114,51.83
"Fort Wayne",117,54.75
"Chandler",0,51.67
"Chandler",3,76.87
"Chandler",6,83.26
"Chandler",9,81.27
"Chandler",12,62.2
"Chandler",15,55.85
"Chandler",18,51.48
"Chandler",21,49.87
"Chandler",24,53.64
"Chandler",27,73.29
"Chandler",30,74.79
"Chandler",33,73.67
"Chandler",36,60.57
"Chandler",39,53.06
"Chandler",42,51.3
"Chandler",45,51.98
"Chandler",48,53.55
"Chandler",51,70.52
"Chandler",54,69.78
"Chandler",57,66.25
"Chandler",60,56.62
"Chandler",63,50.66
"Chandler",66,43.2
"Chandler",69,43.14
"Chandler",72,45.26
"Chandler",75,53.68
"Chandler",78,57.47
"Chandler",81,47.23
"Chandler",84,45.12
"Chandler",87,43.18
"Chandler",90,42.97
"Chandler",93,41.76
"Chandler",96,42.76
"Chandler",99,49.06
"Chandler",102,51.54
"Chandler",105,51.55
"Chandler",108,41.83
"Chandler",111,36.17
"Chandler",114,33.7
"Chandler",117,32.52
"St. Petersburg",0,33.26
"St. Petersburg",3,30.04
"St. Petersburg",6,26.67
"St. Petersburg",9,27.14
"St. Petersburg",12,30.28
"St. Petersburg",15,33
"St. Petersburg",18,35.46
"St. Petersburg",21,36.52
"St. Petersburg",24,34.53
"St. Petersburg",27,32.89
"St. Petersburg",30,31.89
"St. Petersburg",33,31.38
"St. Petersburg",36,30.96
"St. Petersburg",39,31.65
"St. Petersburg",42,34.05
"St. Petersburg",45,34.65
"St. Petersburg",48,33.45
"St. Petersburg",51,28.16
"St. Petersburg",54,26.02
"St. Petersburg",57,31.21
"St. Petersburg",60,30.59
"St. Petersburg",63,32.22
"St. Petersburg",66,36.65
"St. Petersburg",69,39.27
"St. Petersburg",72,38.17
"St. Petersburg",75,37.45
"St. Petersburg",78,37.81
"St. Petersburg",81,38.44
"St. Petersburg",84,38.21
"St. Petersburg",87,37.9
"St. Petersburg",90,39.25
"St. Petersburg",93,39.8
"St. Petersburg",96,38.97
"St. Petersburg",99,38.24
"St. Petersburg",102,38.88
"Laredo",0,68.97
"Laredo",3,80.98
"Laredo",6,86.61
"Laredo",9,85.39
"Laredo",12,74.97
"Laredo",15,70.36
"Laredo",18,66.09
"Laredo",21,62.78
"Laredo",24,68.49
"Laredo",27,79
"Laredo",30,85.23
"Laredo",33,84.11
"Laredo",36,77.11
"Laredo",39,69.64
"Laredo",42,66.34
"Laredo",45,67.03
"Laredo",48,68.97
"Laredo",51,77.49
"Laredo",54,85.89
"Laredo",57,84.3
"Laredo",60,77.41
"Laredo",63,71.77
"Laredo",66,67.14
"Laredo",69,65.64
"Laredo",72,71
"Laredo",75,83.2
"Laredo",78,91.09
"Laredo",81,89.17
"Laredo",84,76.94
"Laredo",87,74.55
"Laredo",90,70.33
"Laredo",93,71.42
"Laredo",96,76.6
"Laredo",99,86.86
"Laredo",102,88.98
"Laredo",105,87.42
"Laredo",108,79
"Laredo",111,65.82
"Laredo",114,61.78
"Laredo",117,60.78
"Durham",0,40.17
"Durham",3,47.64
"Durham",6,50.45
"Durham",9,41.88
"Durham",12,33.66
"Durham",15,32.97
"Durham",18,28.42
"Durham",21,25.97
"Durham",24,46.24
"Durham",27,51.82
"Durham",30,54.61
"Durham",33,49.44
"Durham",36,43.59
"Durham",39,38.61
"Durham",42,40.93
"Durham",45,38.82
"Durham",48,48.6
"Durham",51,54.86
"Durham",54,56.61
"Durham",57,45.06
"Durham",60,37.18
"Durham",63,32.53
"Durham",66,31.32
"Durham",69,31.03
"Durham",72,51.83
"Durham",75,60.88
"Durham",78,63.1
"Durham",81,53.75
"Durham",84,49.49
"Durham",87,48.27
"Durham",90,48.77
"Durham",93,47.07
"Durham",96,62.56
"Durham",99,71.61
"Durham",102,73.86
"Durham",105,66.76
"Durham",108,62.53
"Durham",111,59.75
"Durham",114,58
"Durham",117,57.63
"Irvine",0,43.23
"Irvine",3,62.01
"Irvine",6,66.78
"Irvine",9,64.47
"Irvine",12,56.34
"Irvine",15,49.89
"Irvine",18,47.73
"Irvine",21,48.96
"Irvine",24,49.87
"Irvine",27,57.52
"Irvine",30,63.7
"Irvine",33,63.48
"Irvine",36,59.16
"Irvine",39,57.42
"Irvine",42,57.04
"Irvine",45,55.47
"Irvine",48,55.22
"Irvine",51,56.43
"Irvine",54,57.51
"Irvine",57,54.24
"Irvine",60,53.11
"Irvine",63,52.33
"Irvine",66,51.12
"Irvine",69,50.56
"Irvine",72,49.31
"Irvine",75,54.85
"Irvine",78,55.94
"Irvine",81,51.5
"Irvine",84,48.14
"Irvine",87,46.38
"Irvine",90,44.23
"Irvine",93,41.49
"Irvine",96,41.59
"Irvine",99,55.14
"Irvine",102,61.08
"Irvine",105,61
"Irvine",108,51.46
"Irvine",111,45.89
"Irvine",114,43.42
"Irvine",117,41.16
"Madison",0,20.91
"Madison",3,33.39
"Madison",6,35.6
"Madison",9,31.8
"Madison",12,31.89
"Madison",15,34.27
"Madison",18,35.85
"Madison",21,33.93
"Madison",24,32.68
"Madison",27,36.55
"Madison",30,36.97
"Madison",33,28.02
"Madison",36,14.34
"Madison",39,10.4
"Madison",42,12.49
"Madison",45,19.71
"Madison",48,31.23
"Madison",51,38.66
"Madison",54,41.25
"Madison",57,41.46
"Madison",60,42.85
"Madison",63,44.5
"Madison",66,43.57
"Madison",69,43.68
"Madison",72,48.95
"Madison",75,56.92
"Madison",78,55.31
"Madison",81,50.65
"Madison",84,49.53
"Madison",87,50.07
"Madison",90,51.47
"Madison",93,52.97
"Madison",96,56.35
"Madison",99,60.36
"Madison",102,62.61
"Madison",105,60.42
"Madison",108,57.49
"Madison",111,51.15
"Madison",114,43.78
"Madison",117,37.83
"Norfolk",0,39.87
"Norfolk",3,44.33
"Norfolk",6,43.09
"Norfolk",9,39.11
"Norfolk",12,37.3
"Norfolk",15,33.94
"Norfolk",18,29.65
"Norfolk",21,28.64
"Norfolk",24,44.92
"Norfolk",27,49
"Norfolk",30,50.2
"Norfolk",33,45.01
"Norfolk",36,41.94
"Norfolk",39,43.12
"Norfolk",42,44.45
"Norfolk",45,43.24
"Norfolk",48,50.41
"Norfolk",51,52.33
"Norfolk",54,52.12
"Norfolk",57,45.7
"Norfolk",60,41.12
"Norfolk",63,37.39
"Norfolk",66,32.6
"Norfolk",69,29.37
"Norfolk",72,47.35
"Norfolk",75,55.36
"Norfolk",78,58.65
"Norfolk",81,49.82
"Norfolk",84,43.12
"Norfolk",87,44.97
"Norfolk",90,45.6
"Norfolk",93,43.76
"Norfolk",96,58.32
"Norfolk",99,67.76
"Norfolk",102,69.75
"Lubbock",0,57.97
"Lubbock",3,74.44
"Lubbock",6,84.83
"Lubbock",9,83.41
"Lubbock",12,64.8
"Lubbock",15,55.87
"Lubbock",18,52.93
"Lubbock",21,50.2
"Lubbock",24,53.96
"Lubbock",27,67.35
"Lubbock",30,74.01
"Lubbock",33,73.71
"Lubbock",36,65.37
"Lubbock",39,64.33
"Lubbock",42,60.62
"Lubbock",45,57.22
"Lubbock",48,61.18
"Lubbock",51,76.24
"Lubbock",54,77.4
"Lubbock",57,74.49
"Lubbock",60,65.89
"Lubbock",63,63.44
"Lubbock",66,58.05
"Lubbock",69,55.29
"Lubbock",72,58.22
"Lubbock",75,70.6
"Lubbock",78,71.56
"Lubbock",81,67.57
"Lubbock",84,60.06
"Lubbock",87,50.7
"Lubbock",90,47.74
"Lubbock",93,47.34
"Lubbock",96,51.04
"Lubbock",99,61.03
"Lubbock",102,64.82
"Lubbock",105,62.44
"Lubbock",108,50.7
"Lubbock",111,42.65
"Lubbock",114,38.78
"Lubbock",117,37.65
"Gilbert",0,49.08
"Gilbert",3,74.43
"Gilbert",6,80.96
"Gilbert",9,79.09
"Gilbert",12,60.15
"Gilbert",15,53.94
"Gilbert",18,49.71
"Gilbert",21,48.24
"Gilbert",24,52.12
"Gilbert",27,71.92
"Gilbert",30,73.56
"Gilbert",33,72.57
"Gilbert",36,59.61
"Gilbert",39,52.25
"Gilbert",42,50.61
"Gilbert",45,51.42
"Gilbert",48,53.15
"Gilbert",51,70.25
"Gilbert",54,69.66
"Gilbert",57,66.25
"Gilbert",60,56.62
"Gilbert",63,50.66
"Gilbert",66,43.2
"Gilbert",69,43.14
"Gilbert",72,45.26
"Gilbert",75,53.68
"Gilbert",78,57.47
"Gilbert",81,47.23
"Gilbert",84,45.12
"Gilbert",87,43.18
"Gilbert",90,42.97
"Gilbert",93,41.76
"Gilbert",96,42.76
"Gilbert",99,49.06
"Gilbert",102,51.54
"Gilbert",105,51.55
"Gilbert",108,41.83
"Gilbert",111,36.17
"Gilbert",114,33.7
"Gilbert",117,32.52
"WinstonSalem",0,46.35
"WinstonSalem",3,55.78
"WinstonSalem",6,57.43
"WinstonSalem",9,47.37
"WinstonSalem",12,38.11
"WinstonSalem",15,31.24
"WinstonSalem",18,26.28
"WinstonSalem",21,24.82
"WinstonSalem",24,43.75
"WinstonSalem",27,52.78
"WinstonSalem",30,57.04
"WinstonSalem",33,52.44
"WinstonSalem",36,47.79
"WinstonSalem",39,41.91
"WinstonSalem",42,38.37
"WinstonSalem",45,34.42
"WinstonSalem",48,51.31
"WinstonSalem",51,58.67
"WinstonSalem",54,60.22
"WinstonSalem",57,47.95
"WinstonSalem",60,38.24
"WinstonSalem",63,32.08
"WinstonSalem",66,27.92
"WinstonSalem",69,25.55
"WinstonSalem",72,46.63
"WinstonSalem",75,57.83
"WinstonSalem",78,61.48
"WinstonSalem",81,52.61
"WinstonSalem",84,44.6
"WinstonSalem",87,42.36
"WinstonSalem",90,43.53
"WinstonSalem",93,42.68
"WinstonSalem",96,56.79
"WinstonSalem",99,66.41
"WinstonSalem",102,70.74
"Glendale",0,55.02
"Glendale",3,74.46
"Glendale",6,81.32
"Glendale",9,81.48
"Glendale",12,66.45
"Glendale",15,60.6
"Glendale",18,55.42
"Glendale",21,54.99
"Glendale",24,56.62
"Glendale",27,70.93
"Glendale",30,75.31
"Glendale",33,74.19
"Glendale",36,64.47
"Glendale",39,56.93
"Glendale",42,56.41
"Glendale",45,57.06
"Glendale",48,57.56
"Glendale",51,69.26
"Glendale",54,69.87
"Glendale",57,67.15
"Glendale",60,57.52
"Glendale",63,54.26
"Glendale",66,49.14
"Glendale",69,46.02
"Glendale",72,47.73
"Glendale",75,56.42
"Glendale",78,54.77
"Glendale",81,51.1
"Glendale",84,47.82
"Glendale",87,46.47
"Glendale",90,45.35
"Glendale",93,43.25
"Glendale",96,45.19
"Glendale",99,51.18
"Glendale",102,54.02
"Glendale",105,55.06
"Glendale",108,47.5
"Glendale",111,41.97
"Glendale",114,39.23
"Glendale",117,37.74
"Reno",0,29.66
"Reno",3,44.91
"Reno",6,45.68
"Reno",9,42.73
"Reno",12,39.01
"Reno",15,38.62
"Reno",18,38.07
"Reno",21,36.92
"Reno",24,36.15
"Reno",27,39.15
"Reno",30,41.2
"Reno",33,40.47
"Reno",36,39.2
"Reno",39,37
"Reno",42,35.09
"Reno",45,33.03
"Reno",48,29.98
"Reno",51,35.81
"Reno",54,36.55
"Reno",57,36.34
"Reno",60,32.75
"Reno",63,32.08
"Reno",66,29.94
"Reno",69,29.82
"Reno",72,29.67
"Reno",75,31.46
"Reno",78,31.33
"Reno",81,30.92
"Reno",84,28.04
"Reno",87,24.13
"Reno",90,25.8
"Reno",93,21.08
"Reno",96,13.5
"Reno",99,31.58
"Reno",102,37.35
"Hialeah",0,80.04
"Hialeah",3,82.11
"Hialeah",6,81.9
"Hialeah",9,78.24
"Hialeah",12,71.67
"Hialeah",15,66.67
"Hialeah",18,63.57
"Hialeah",21,64.4
"Hialeah",24,80.02
"Hialeah",27,79.93
"Hialeah",30,78.6
"Hialeah",33,74.88
"Hialeah",36,72.84
"Hialeah",39,70.88
"Hialeah",42,67.44
"Hialeah",45,67.26
"Hialeah",48,77.67
"Hialeah",51,80.69
"Hialeah",54,79.32
"Hialeah",57,72.78
"Hialeah",60,67.6
"Hialeah",63,64.84
"Hialeah",66,63.64
"Hialeah",69,63.43
"Hialeah",72,76.13
"Hialeah",75,78.2
"Hialeah",78,77.05
"Hialeah",81,71.71
"Hialeah",84,69.74
"Hialeah",87,68.43
"Hialeah",90,67.27
"Hialeah",93,67.59
"Hialeah",96,78.94
"Hialeah",99,80.43
"Hialeah",102,79.53
"Hialeah",105,74.1
"Hialeah",108,72.43
"Hialeah",111,71.76
"Hialeah",114,71.45
"Hialeah",117,72.3
"Garland",0,72.84
"Garland",3,82.35
"Garland",6,84.76
"Garland",9,80.83
"Garland",12,68.97
"Garland",15,61.32
"Garland",18,60.67
"Garland",21,57.45
"Garland",24,66.72
"Garland",27,80.49
"Garland",30,84.29
"Garland",33,78.46
"Garland",36,66.87
"Garland",39,62.92
"Garland",42,61.75
"Garland",45,59.22
"Garland",48,62.33
"Garland",51,70.27
"Garland",54,75.58
"Garland",57,73.95
"Garland",60,70.75
"Garland",63,68.12
"Garland",66,64.94
"Garland",69,63.03
"Garland",72,64.7
"Garland",75,71.23
"Garland",78,72.19
"Garland",81,72.56
"Garland",84,67.53
"Garland",87,62.94
"Garland",90,64.34
"Garland",93,61.74
"Garland",96,62.11
"Garland",99,63.69
"Garland",102,68.19
"Garland",105,65.82
"Garland",108,58.53
"Garland",111,53.49
"Garland",114,53.99
"Garland",117,55.47
"Chesapeake",0,39.87
"Chesapeake",3,44.33
"Chesapeake",6,43.09
"Chesapeake",9,39.11
"Chesapeake",12,37.3
"Chesapeake",15,33.94
"Chesapeake",18,29.65
"Chesapeake",21,28.64
"Chesapeake",24,44.92
"Chesapeake",27,49
"Chesapeake",30,50.2
"Chesapeake",33,45.01
"Chesapeake",36,41.94
"Chesapeake",39,43.12
"Chesapeake",42,44.45
"Chesapeake",45,43.24
"Chesapeake",48,50.41
"Chesapeake",51,52.33
"Chesapeake",54,52.12
"Chesapeake",57,45.7
"Chesapeake",60,41.12
"Chesapeake",63,37.39
"Chesapeake",66,32.6
"Chesapeake",69,29.37
"Chesapeake",72,47.35
"Chesapeake",75,55.36
"Chesapeake",78,58.65
"Chesapeake",81,49.82
"Chesapeake",84,43.12
"Chesapeake",87,44.97
"Chesapeake",90,45.6
"Chesapeake",93,43.76
"Chesapeake",96,58.32
"Chesapeake",99,67.76
"Chesapeake",102,69.75
"Irving",0,72.84
"Irving",3,82.35
"Irving",6,84.76
"Irving",9,80.83
"Irving",12,68.97
"Irving",15,61.32
"Irving",18,60.67
"Irving",21,57.45
"Irving",24,66.72
"Irving",27,80.49
"Irving",30,84.29
"Irving",33,78.46
"Irving",36,66.87
"Irving",39,62.92
"Irving",42,61.75
"Irving",45,59.22
"Irving",48,62.33
"Irving",51,70.27
"Irving",54,75.58
"Irving",57,73.95
"Irving",60,70.75
"Irving",63,68.12
"Irving",66,64.94
"Irving",69,63.03
"Irving",72,64.7
"Irving",75,71.23
"Irving",78,72.19
"Irving",81,72.56
"Irving",84,67.53
"Irving",87,62.94
"Irving",90,64.34
"Irving",93,61.74
"Irving",96,62.11
"Irving",99,63.69
"Irving",102,68.19
"Irving",105,65.82
"Irving",108,58.53
"Irving",111,53.49
"Irving",114,53.99
"Irving",117,55.47
"North Las Vegas",0,40.84
"North Las Vegas",3,63.91
"North Las Vegas",6,71.35
"North Las Vegas",9,70.66
"North Las Vegas",12,55.78
"North Las Vegas",15,48.88
"North Las Vegas",18,47.41
"North Las Vegas",21,44.13
"North Las Vegas",24,45.19
"North Las Vegas",27,62.2
"North Las Vegas",30,69.19
"North Las Vegas",33,69.24
"North Las Vegas",36,64.51
"North Las Vegas",39,61.74
"North Las Vegas",42,59.16
"North Las Vegas",45,57.06
"North Las Vegas",48,53.73
"North Las Vegas",51,59.63
"North Las Vegas",54,60.75
"North Las Vegas",57,58.15
"North Las Vegas",60,53.65
"North Las Vegas",63,50.17
"North Las Vegas",66,44.01
"North Las Vegas",69,38.14
"North Las Vegas",72,39.23
"North Las Vegas",75,50.44
"North Las Vegas",78,50.72
"North Las Vegas",81,46.96
"North Las Vegas",84,43.14
"North Las Vegas",87,40.98
"North Las Vegas",90,40.49
"North Las Vegas",93,39.2
"North Las Vegas",96,39.7
"North Las Vegas",99,49.33
"North Las Vegas",102,53.84
"North Las Vegas",105,54.3
"North Las Vegas",108,42.82
"North Las Vegas",111,35
"North Las Vegas",114,32.39
"North Las Vegas",117,30.45
"Scottsdale",0,51.67
"Scottsdale",3,76.87
"Scottsdale",6,83.26
"Scottsdale",9,81.27
"Scottsdale",12,62.2
"Scottsdale",15,55.85
"Scottsdale",18,51.48
"Scottsdale",21,49.87
"Scottsdale",24,53.64
"Scottsdale",27,73.29
"Scottsdale",30,74.79
"Scottsdale",33,73.67
"Scottsdale",36,60.57
"Scottsdale",39,53.06
"Scottsdale",42,51.3
"Scottsdale",45,51.98
"Scottsdale",48,53.55
"Scottsdale",51,70.52
"Scottsdale",54,69.78
"Scottsdale",57,66.25
"Scottsdale",60,56.62
"Scottsdale",63,50.66
"Scottsdale",66,43.2
"Scottsdale",69,43.14
"Scottsdale",72,45.26
"Scottsdale",75,53.68
"Scottsdale",78,57.47
"Scottsdale",81,47.23
"Scottsdale",84,45.12
"Scottsdale",87,43.18
"Scottsdale",90,42.97
"Scottsdale",93,41.76
"Scottsdale",96,42.76
"Scottsdale",99,49.06
"Scottsdale",102,51.54
"Scottsdale",105,51.55
"Scottsdale",108,41.83
"Scottsdale",111,36.17
"Scottsdale",114,33.7
"Scottsdale",117,32.52
"Baton Rouge",0,68.79
"Baton Rouge",3,76.28
"Baton Rouge",6,79.45
"Baton Rouge",9,74.14
"Baton Rouge",12,63.01
"Baton Rouge",15,56.86
"Baton Rouge",18,52.5
"Baton Rouge",21,49.89
"Baton Rouge",24,66.85
"Baton Rouge",27,77.61
"Baton Rouge",30,80.44
"Baton Rouge",33,73.89
"Baton Rouge",36,62.51
"Baton Rouge",39,56.64
"Baton Rouge",42,50.88
"Baton Rouge",45,46.63
"Baton Rouge",48,63.9
"Baton Rouge",51,74.39
"Baton Rouge",54,75.22
"Baton Rouge",57,69.18
"Baton Rouge",60,62.74
"Baton Rouge",63,57.41
"Baton Rouge",66,55.44
"Baton Rouge",69,58.84
"Baton Rouge",72,64.74
"Baton Rouge",75,72.85
"Baton Rouge",78,73.54
"Baton Rouge",81,70.63
"Baton Rouge",84,66.86
"Baton Rouge",87,66.13
"Baton Rouge",90,66.28
"Baton Rouge",93,67.5
"Baton Rouge",96,70.03
"Baton Rouge",99,69.18
"Baton Rouge",102,66.8
"Baton Rouge",105,65.41
"Baton Rouge",108,66.63
"Baton Rouge",111,66.27
"Baton Rouge",114,66.01
"Baton Rouge",117,64.74
"Fremont",0,54.5
"Fremont",3,59.97
"Fremont",6,66.4
"Fremont",9,60.66
"Fremont",12,56.84
"Fremont",15,56.32
"Fremont",18,56.77
"Fremont",21,54.79
"Fremont",24,54.21
"Fremont",27,58.42
"Fremont",30,59.09
"Fremont",33,58.5
"Fremont",36,56.28
"Fremont",39,53.76
"Fremont",42,50.76
"Fremont",45,48.06
"Fremont",48,47.46
"Fremont",51,53.8
"Fremont",54,56.12
"Fremont",57,55.32
"Fremont",60,50.86
"Fremont",63,49.49
"Fremont",66,46.71
"Fremont",69,42.64
"Fremont",72,43.86
"Fremont",75,46.03
"Fremont",78,50.95
"Fremont",81,54.43
"Fremont",84,47.19
"Fremont",87,42.91
"Fremont",90,39.19
"Fremont",93,36.59
"Fremont",96,34.75
"Fremont",99,51.94
"Fremont",102,56.31
"Fremont",105,54.84
"Fremont",108,48.58
"Fremont",111,47.1
"Fremont",114,45.62
"Fremont",117,45.12
"Richmond",0,40.32
"Richmond",3,47.28
"Richmond",6,47.86
"Richmond",9,39.76
"Richmond",12,30.1
"Richmond",15,23.59
"Richmond",18,20.74
"Richmond",21,19.69
"Richmond",24,44.92
"Richmond",27,49.72
"Richmond",30,51.01
"Richmond",33,46.14
"Richmond",36,42.89
"Richmond",39,41.01
"Richmond",42,41.21
"Richmond",45,38.02
"Richmond",48,46.5
"Richmond",51,51.43
"Richmond",54,51.63
"Richmond",57,43.54
"Richmond",60,35.85
"Richmond",63,26.59
"Richmond",66,22.34
"Richmond",69,21.95
"Richmond",72,46.45
"Richmond",75,55.54
"Richmond",78,59.23
"Richmond",81,49.28
"Richmond",84,45.14
"Richmond",87,44.16
"Richmond",90,43.8
"Richmond",93,43.62
"Richmond",96,56.7
"Richmond",99,69.2
"Richmond",102,71.1
"Boise",0,30.27
"Boise",3,49.44
"Boise",6,59.09
"Boise",9,57.94
"Boise",12,47.61
"Boise",15,44.17
"Boise",18,43.41
"Boise",21,42.75
"Boise",24,44.71
"Boise",27,52.03
"Boise",30,57.81
"Boise",33,57.09
"Boise",36,55.17
"Boise",39,54.27
"Boise",42,52.77
"Boise",45,50.16
"Boise",48,45.5
"Boise",51,45.86
"Boise",54,47.79
"Boise",57,48.88
"Boise",60,39.79
"Boise",63,35.09
"Boise",66,35.1
"Boise",69,33.19
"Boise",72,35.31
"Boise",75,42.47
"Boise",78,48.52
"Boise",81,45.34
"Boise",84,37.92
"Boise",87,32.74
"Boise",90,31.45
"Boise",93,32.85
"Boise",96,34.84
"Boise",99,38.44
"Boise",102,44.21
"Boise",105,45.79
"Boise",108,38.05
"Boise",111,37.65
"Boise",114,37.34
"Boise",117,37.2
"San Bernardino",0,37.2
"San Bernardino",3,61.74
"San Bernardino",6,67.05
"San Bernardino",9,65.32
"San Bernardino",12,55.98
"San Bernardino",15,46.74
"San Bernardino",18,42.19
"San Bernardino",21,40.86
"San Bernardino",24,42.58
"San Bernardino",27,58.12
"San Bernardino",30,61.68
"San Bernardino",33,62.37
"San Bernardino",36,55.26
"San Bernardino",39,52.61
"San Bernardino",42,50.61
"San Bernardino",45,48.06
"San Bernardino",48,48.02
"San Bernardino",51,52.16
"San Bernardino",54,52.23
"San Bernardino",57,48.12
"San Bernardino",60,45.46
"San Bernardino",63,43.6
"San Bernardino",66,43.39
"San Bernardino",69,42.91
"San Bernardino",72,42.02
"San Bernardino",75,47.42
"San Bernardino",78,51.67
"San Bernardino",81,44.03
"San Bernardino",84,40.49
"San Bernardino",87,38.46
"San Bernardino",90,35.95
"San Bernardino",93,35.82
"San Bernardino",96,36.46
"San Bernardino",99,50.73
"San Bernardino",102,56.54
"San Bernardino",105,57.45
"San Bernardino",108,44.98
"San Bernardino",111,37.92
"San Bernardino",114,34.73
"San Bernardino",117,33.15